Property Type,District,Mukim,Scheme Name/Area,"Month, Year of Transaction Date",Tenure,Land Area,Unit,Main Floor Area,Transaction Price
2 - 2 1/2 Storey Terraced,Melaka Tengah,Cheng,TAMAN DESA CHENG PERDANA 1,March 2022,Freehold,219,sq.m,78.04,330000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Cheng,TAMAN DESA CHENG PERDANA 1,September 2022,Freehold,153,sq.m,198.46,499000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Cheng,TAMAN DESA CHENG PERDANA 1,September 2022,Freehold,293,sq.m,159.54,450000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Cheng,TAMAN DESA CHENG PERDANA 1,October 2022,Freehold,367,sq.m,218.5,660000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Cheng,TAMAN DESA DAMAI,February 2022,Freehold,89,sq.m,113.29,260000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Cheng,TAMAN DESA DAMAI,November 2022,Freehold,130,sq.m,123.56,270000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Cheng,TAMAN DESA DAMAI,December 2022,Freehold,130,sq.m,130.06,310000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Duyong,TAMAN DESA DUYUNG,February 2022,Freehold,111,sq.m,120.7,280000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Duyong,TAMAN DESA DUYUNG,November 2022,Leasehold,190,sq.m,91.79,393000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Duyong,TAMAN DUYONG INDAH,August 2022,Freehold,139,sq.m,142.37,460000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Duyong,TAMAN DUYONG PERMAI,January 2022,Freehold,149,sq.m,148.64,300000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Duyong,TAMAN DUYONG PERMAI,April 2022,Freehold,242,sq.m,130.56,670000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Duyong,TAMAN SERI DUYUNG SEK 2,July 2022,Leasehold,130,sq.m,126.81,400000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Kandang,TAMAN KANDANG DAMAI,April 2022,Freehold,274,sq.m,140.47,321900
2 - 2 1/2 Storey Terraced,Melaka Tengah,Kandang,TAMAN KANDANG PERMAI,September 2022,Freehold,143,sq.m,180.48,380000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Kandang,TAMAN KANDANG PERMAI,September 2022,Freehold,170,sq.m,180.48,410000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Kandang,TAMAN KANDANG PERMAI,October 2022,Freehold,130,sq.m,180.48,380000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Klebang Besar,TAMAN SAYANG SELASIH FASA 2,July 2022,Leasehold,84,sq.m,95.13,250000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Klebang Kechil,TAMAN PANDAN INDAH,August 2022,Leasehold,143,sq.m,156.96,300000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,January 2022,Freehold,130,sq.m,193.33,347800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,January 2022,Freehold,153,sq.m,193.33,405800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,February 2022,Freehold,130,sq.m,193.33,347800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,February 2022,Freehold,378,sq.m,193.33,555800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,March 2022,Freehold,130,sq.m,193.33,347800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,March 2022,Freehold,162,sq.m,193.33,412800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,April 2022,Freehold,130,sq.m,193.33,383800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,April 2022,Freehold,130,sq.m,193.33,373800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,April 2022,Freehold,233,sq.m,217.09,497800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,April 2022,Freehold,250,sq.m,193.33,496800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,May 2022,Freehold,130,sq.m,193.33,383800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,May 2022,Freehold,130,sq.m,193.33,373800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,May 2022,Freehold,250,sq.m,193.33,496800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,June 2022,Freehold,130,sq.m,193.33,383800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,June 2022,Freehold,130,sq.m,193.33,378800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,June 2022,Freehold,130,sq.m,193.33,373800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,June 2022,Freehold,130,sq.m,193.33,347800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,June 2022,Freehold,250,sq.m,193.33,506800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,July 2022,Freehold,130,sq.m,193.33,408800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,July 2022,Freehold,130,sq.m,193.33,383800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,July 2022,Freehold,130,sq.m,193.33,373800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,July 2022,Freehold,250,sq.m,193.33,496800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,August 2022,Freehold,130,sq.m,193.33,398800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,August 2022,Freehold,130,sq.m,193.33,388800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,August 2022,Freehold,130,sq.m,193.33,383800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,August 2022,Freehold,130,sq.m,193.33,373800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,August 2022,Freehold,181,sq.m,193.33,450800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,September 2022,Freehold,130,sq.m,193.33,398800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,September 2022,Freehold,130,sq.m,193.33,388800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,September 2022,Freehold,250,sq.m,193.33,511800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,October 2022,Freehold,130,sq.m,193.33,388800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,October 2022,Freehold,153,sq.m,193.33,446800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,November 2022,Freehold,130,sq.m,193.33,399800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,November 2022,Freehold,250,sq.m,193.33,522800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG HEIGHTS,December 2022,Freehold,130,sq.m,193.33,399800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG JAYA,April 2022,Leasehold,130,sq.m,147.72,420000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG JAYA,November 2022,Leasehold,130,sq.m,147.72,330000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG UTAMA,March 2022,Leasehold,143,sq.m,188.41,496000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG UTAMA,April 2022,Leasehold,167,sq.m,188.41,350000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG UTAMA,June 2022,Leasehold,167,sq.m,188.41,380000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN KRUBONG UTAMA,July 2022,Leasehold,143,sq.m,188.41,408000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN SATU KRUBONG,January 2022,Freehold,143,sq.m,170.38,450000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN SATU KRUBONG,January 2022,Freehold,195,sq.m,172.09,443700
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN SATU KRUBONG,February 2022,Freehold,143,sq.m,194.8,515000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN SATU KRUBONG,March 2022,Freehold,143,sq.m,194.8,498800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN SATU KRUBONG,March 2022,Freehold,163,sq.m,194.8,439300
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN SATU KRUBONG,April 2022,Freehold,143,sq.m,194.8,499000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN SATU KRUBONG,April 2022,Freehold,143,sq.m,200.57,410000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN SATU KRUBONG,May 2022,Freehold,143,sq.m,194.8,520000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN SATU KRUBONG,May 2022,Freehold,208,sq.m,191.76,450000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN SATU KRUBONG,June 2022,Freehold,143,sq.m,191.76,528000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN SATU KRUBONG,June 2022,Freehold,143,sq.m,194.8,550000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN SATU KRUBONG,June 2022,Freehold,163,sq.m,194.8,436000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN SATU KRUBONG,June 2022,Freehold,178,sq.m,194.8,568000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN SATU KRUBONG,July 2022,Freehold,143,sq.m,194.8,540000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN SATU KRUBONG,July 2022,Freehold,334,sq.m,172.09,460000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN SATU KRUBONG,August 2022,Freehold,130,sq.m,170.38,336800
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN SATU KRUBONG,August 2022,Freehold,143,sq.m,194.8,525000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN SATU KRUBONG,September 2022,Freehold,130,sq.m,172.09,400000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN SATU KRUBONG,September 2022,Freehold,130,sq.m,172.09,360000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN SATU KRUBONG,September 2022,Freehold,143,sq.m,172.09,550000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN SATU KRUBONG,September 2022,Freehold,143,sq.m,194.8,538000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN SATU KRUBONG,September 2022,Freehold,208,sq.m,194.8,600000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN SATU KRUBONG,October 2022,Freehold,333,sq.m,194.8,700000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN SATU KRUBONG,November 2022,Freehold,130,sq.m,172.09,380000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN SATU KRUBONG,November 2022,Freehold,143,sq.m,194.8,550000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN SATU KRUBONG,November 2022,Freehold,263,sq.m,194.8,650000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN SATU KRUBONG,November 2022,Freehold,276,sq.m,194.8,720000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN SATU KRUBONG,December 2022,Freehold,143,sq.m,194.8,530000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN TAMPOI HARMONI,February 2022,Freehold,143,sq.m,188.03,381000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN TAMPOI HARMONI,February 2022,Leasehold,174,sq.m,188.03,374000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN TAMPOI HARMONI,April 2022,Leasehold,143,sq.m,175.59,366000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN TAMPOI HARMONI,April 2022,Leasehold,207,sq.m,188.03,398000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN TAMPOI HARMONI,May 2022,Leasehold,143,sq.m,188.03,366000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN TAMPOI HARMONI,June 2022,Leasehold,143,sq.m,188.03,366000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN TAMPOI HARMONI,October 2022,Leasehold,143,sq.m,188.03,425000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Krubong,TAMAN TAMPOI HARMONI,November 2022,Leasehold,143,sq.m,188.03,468000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Padang Semabok,TAMAN SERI SERINDIT,October 2022,Freehold,271,sq.m,125.97,425000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Padang Temu,TAMAN CEMPAKA(TAMAN PDG TEMU INDAH),September 2022,Leasehold,145,sq.m,161.09,500000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Padang Temu,TAMAN CEMPAKA(TAMAN PDG TEMU INDAH),October 2022,Leasehold,145,sq.m,152.17,458000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Padang Temu,TAMAN PERTAM JAYA,January 2022,Leasehold,133,sq.m,168.45,450000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Padang Temu,TAMAN PERTAM JAYA,February 2022,Leasehold,134,sq.m,170.65,499000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Padang Temu,TAMAN PERTAM JAYA,February 2022,Leasehold,235,sq.m,180.71,675000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Padang Temu,TAMAN PERTAM JAYA,March 2022,Leasehold,145,sq.m,186.02,605000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Padang Temu,TAMAN PERTAM JAYA,March 2022,Leasehold,298,sq.m,145.86,442000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Padang Temu,TAMAN PERTAM JAYA,April 2022,Leasehold,133,sq.m,168.45,450000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Padang Temu,TAMAN PERTAM JAYA,June 2022,Leasehold,123,sq.m,145.86,326000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Padang Temu,TAMAN PERTAM JAYA,July 2022,Leasehold,134,sq.m,170.65,560000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Padang Temu,TAMAN PERTAM JAYA,July 2022,Leasehold,134,sq.m,170.65,540000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Padang Temu,TAMAN PERTAM JAYA,August 2022,Leasehold,123,sq.m,145.86,326000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Padang Temu,TAMAN PERTAM JAYA,December 2022,Leasehold,133,sq.m,168.45,580000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Padang Temu,TAMAN PERTAM JAYA,December 2022,Leasehold,134,sq.m,170.65,580000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Padang Temu,TAMAN RESIDENCE LAPAN,February 2022,Freehold,308,sq.m,246.38,1200000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Padang Temu,TAMAN RESIDENCE LAPAN,August 2022,Freehold,255,sq.m,217.72,1045000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Padang Temu,TAMAN RESIDENCE LAPAN,October 2022,Freehold,159,sq.m,246.38,860000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Padang Temu,TAMAN RESIDENCE LAPAN,December 2022,Freehold,145,sq.m,246.38,890000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Paya Rumput,TAMAN PAYA EMAS,January 2022,Freehold,345,sq.m,167.04,350000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Paya Rumput,TAMAN PAYA EMAS,February 2022,Freehold,130,sq.m,160.72,400000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Paya Rumput,TAMAN PAYA EMAS,February 2022,Freehold,193,sq.m,192.31,550000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Paya Rumput,TAMAN PAYA EMAS,April 2022,Freehold,178,sq.m,187.84,496000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Paya Rumput,TAMAN PAYA EMAS,June 2022,Freehold,130,sq.m,160.72,420000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Paya Rumput,TAMAN PAYA EMAS,July 2022,Freehold,153,sq.m,167.04,500000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Paya Rumput,TAMAN PAYA EMAS,September 2022,Freehold,153,sq.m,167.04,450000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Paya Rumput,TAMAN PAYA EMAS,November 2022,Freehold,179,sq.m,187.84,580000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Paya Rumput,TAMAN PAYA RUMPUT BISTARI,January 2022,Freehold,143,sq.m,196.52,450000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Paya Rumput,TAMAN PAYA RUMPUT BISTARI,June 2022,Freehold,377,sq.m,205.8,664260
2 - 2 1/2 Storey Terraced,Melaka Tengah,Paya Rumput,TAMAN PAYA RUMPUT INDAH,February 2022,Leasehold,130,sq.m,132.02,348000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Paya Rumput,TAMAN PAYA RUMPUT INDAH,March 2022,Freehold,307,sq.m,168.29,550000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Paya Rumput,TAMAN PAYA RUMPUT INDAH,May 2022,Leasehold,130,sq.m,132.02,340000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Paya Rumput,TAMAN PAYA RUMPUT INDAH,June 2022,Leasehold,130,sq.m,132.02,335000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Paya Rumput,TAMAN PAYA RUMPUT INDAH,September 2022,Freehold,143,sq.m,168.29,315000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Paya Rumput,TAMAN PAYA RUMPUT INDAH,October 2022,Leasehold,121,sq.m,132.02,350000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Paya Rumput,TAMAN PAYA RUMPUT INDAH,October 2022,Leasehold,130,sq.m,132.02,390000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Paya Rumput,TAMAN PAYA RUMPUT PERMAI,April 2022,Freehold,136,sq.m,113.71,225000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Paya Rumput,TAMAN PAYA RUMPUT PERMAI,May 2022,Freehold,158,sq.m,115.2,292000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Paya Rumput,TAMAN PAYA RUMPUT PERMAI,July 2022,Freehold,121,sq.m,121.14,250000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Paya Rumput,TAMAN PAYA RUMPUT PERMAI,December 2022,Freehold,121,sq.m,121.14,380000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Paya Rumput,TAMAN PAYA RUMPUT UTAMA,May 2022,Freehold,143,sq.m,196.06,555000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Paya Rumput,TAMAN PAYA RUMPUT UTAMA,November 2022,Freehold,143,sq.m,196.06,490000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Paya Rumput,TAMAN SERI PAYA RUMPUT,August 2022,Leasehold,240,sq.m,123.1,390000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Peringgit,TAMAN RUMPUN BAHAGIA,October 2022,Leasehold,164,sq.m,188.22,370000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Peringgit,TAMAN RUMPUN BAHAGIA,November 2022,Leasehold,530,sq.m,201.32,590000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Pernu,TAMAN SERI TELOK MAS,April 2022,Leasehold,143,sq.m,74.01,300000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Pernu,TAMAN SERI TELOK MAS,April 2022,Leasehold,143,sq.m,114.46,315000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Pernu,TAMAN SERI TELOK MAS,September 2022,Leasehold,143,sq.m,114.46,200000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Pernu,TAMAN SERI TELOK MAS,December 2022,Leasehold,143,sq.m,114.46,368000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Pkn Bt Berendam,TAMAN JATI,February 2022,Leasehold,143,sq.m,129.32,250000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Pkn Bt Berendam,TAMAN JATI,March 2022,Leasehold,121,sq.m,114.46,350000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Pkn Bt Berendam,TAMAN JATI,March 2022,Leasehold,121,sq.m,114.46,333000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Pkn Bt Berendam,TAMAN JATI,March 2022,Leasehold,121,sq.m,115.2,370000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Pkn Bt Berendam,TAMAN JATI,May 2022,Leasehold,121,sq.m,115.2,350000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Pkn Bt Berendam,TAMAN JATI,August 2022,Leasehold,121,sq.m,114.46,330000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Pkn Bt Berendam,TAMAN JATI,December 2022,Leasehold,121,sq.m,114.46,350000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Pkn Bt Berendam,TAMAN SERI DAYA,July 2022,Freehold,143,sq.m,127.09,360000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Pkn Klebang,TAMAN PANTAI MAS,July 2022,Freehold,145,sq.m,155.05,450000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Pkn Klebang,TAMAN SAYA  (NIRWANA),March 2022,Freehold,143,sq.m,147.15,270000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Pkn Klebang,TAMAN SAYANG SELASIH F1,March 2022,Freehold,130,sq.m,196.88,795000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Pkn Sg Udang,TAMAN TERENDAK PERMAI,October 2022,Freehold,129,sq.m,143.44,380000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Pkn Sg Udang,TAMAN TERENDAK PERMAI,October 2022,Freehold,158,sq.m,173.25,330000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Semabok,TAMAN PERTAM JAYA,February 2022,Leasehold,123,sq.m,145.86,326000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Semabok,TAMAN PERTAM JAYA,February 2022,Leasehold,123,sq.m,157.94,360000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Semabok,TAMAN PERTAM JAYA,March 2022,Leasehold,123,sq.m,145.86,341000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Semabok,TAMAN PERTAM JAYA,March 2022,Leasehold,123,sq.m,145.86,326000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Semabok,TAMAN PERTAM JAYA,March 2022,Leasehold,224,sq.m,145.86,401000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Semabok,TAMAN PERTAM JAYA,April 2022,Leasehold,123,sq.m,145.86,401000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Semabok,TAMAN PERTAM JAYA,April 2022,Leasehold,123,sq.m,145.86,326000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Semabok,TAMAN PERTAM JAYA,April 2022,Leasehold,123,sq.m,146.77,326000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Semabok,TAMAN PERTAM JAYA,May 2022,Leasehold,123,sq.m,145.86,326000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Semabok,TAMAN PERTAM JAYA,June 2022,Leasehold,123,sq.m,145.86,326000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Semabok,TAMAN PERTAM JAYA,July 2022,Leasehold,123,sq.m,145.86,326000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Semabok,TAMAN PERTAM JAYA,August 2022,Leasehold,123,sq.m,145.86,326000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Semabok,TAMAN PERTAM JAYA,October 2022,Leasehold,123,sq.m,157.94,530000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Semabok,TAMAN PERTAM JAYA,November 2022,Leasehold,123,sq.m,145.86,326000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Semabok,TAMAN PERTAM JAYA,December 2022,Leasehold,123,sq.m,145.86,326000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Semabok,TAMAN SEMABOK JAYA,June 2022,Leasehold,145,sq.m,155.52,430000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Semabok,TAMAN SEMABOK PERDANA,March 2022,Leasehold,143,sq.m,187.27,560000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Semabok,TAMAN SEMABOK PERDANA,April 2022,Leasehold,143,sq.m,187.27,530000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Semabok,TAMAN SEMABOK PERDANA,July 2022,Leasehold,143,sq.m,187.27,470000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Semabok,TAMAN SEMABOK PERDANA,December 2022,Leasehold,143,sq.m,187.27,611000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Semabok,TAMAN SEMABOK PERDANA,December 2022,Leasehold,322,sq.m,187.27,880000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Sg Udang,TAMAN PERUNA,April 2022,Leasehold,143,sq.m,143.07,170000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Sg Udang,TAMAN PERUNA,June 2022,Leasehold,143,sq.m,143.07,200000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Sg Udang,TAMAN TAMING SARI,December 2022,Leasehold,102,sq.m,107.26,250000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Tangga Batu,TANAH MERAH JAYA,December 2022,Leasehold,100,sq.m,90.28,130000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Tg Kling,TAMAN SERI GELAM,July 2022,Freehold,174,sq.m,115.77,330000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Tg Kling,TAMAN TANJONG JAYA,November 2022,Freehold,109,sq.m,97.26,120000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Tg Minyak,TAMAN BERTAM IMPIAN,April 2022,Freehold,121,sq.m,167.22,403000
2 - 2 1/2 Storey Terraced,Melaka Tengah,Tg Minyak,TAMAN BERTAM IMPIAN,November 2022,Freehold,121,sq.m,167.22,375000
