,Property Type,District,Mukim,Scheme Name/Area,Lat,Long,"Month, Year of Transaction Date",Tenure,Land Size,Unit,Build Size,Transaction Price
483,1 - 1 1/2 Storey Terraced,Jasin,Ayer Panas,TAMAN TUAH PERDANA,2.228879357,102.3180845,2022-08-01,Leasehold,1302.4319,sq.ft,899.646762,230000
484,1 - 1 1/2 Storey Terraced,Jasin,Ayer Panas,TAMAN TUAH PERDANA,2.228879357,102.3180845,2022-08-01,Leasehold,1302.4319,sq.ft,899.9696789999999,300000
485,1 - 1 1/2 Storey Terraced,Jasin,Ayer Panas,TAMAN TUAH PERDANA,2.228879357,102.3180845,2022-09-01,Leasehold,1302.4319,sq.ft,899.646762,250000
486,1 - 1 1/2 Storey Terraced,Jasin,Ayer Panas,TAMAN TUAH PERDANA,2.228879357,102.3180845,2022-11-01,Leasehold,1302.4319,sq.ft,899.646762,270000
487,1 - 1 1/2 Storey Terraced,Jasin,Ayer Panas,TAMAN TUAH PERDANA,2.228879357,102.3180845,2022-12-01,Leasehold,1302.4319,sq.ft,899.646762,300000
488,1 - 1 1/2 Storey Terraced,Jasin,Ayer Panas,TAMAN TUAH PERDANA,2.228879357,102.3180845,2022-12-01,Leasehold,1302.4319,sq.ft,899.646762,275000
489,1 - 1 1/2 Storey Terraced,Jasin,Chin Chin,TAMAN LIPAT KAJANG PERDANA,2.273773646,102.444579,2022-01-01,Leasehold,1431.5987,sq.ft,877.688406,187000
490,1 - 1 1/2 Storey Terraced,Jasin,Chin Chin,TAMAN LIPAT KAJANG PERDANA,2.273773646,102.444579,2022-03-01,Leasehold,1431.5987,sq.ft,877.688406,193000
491,1 - 1 1/2 Storey Terraced,Jasin,Chin Chin,TAMAN LIPAT KAJANG PERDANA,2.273773646,102.444579,2022-03-01,Leasehold,1560.7655,sq.ft,877.688406,220000
492,1 - 1 1/2 Storey Terraced,Jasin,Chin Chin,TAMAN LIPAT KAJANG PERDANA,2.273773646,102.444579,2022-04-01,Leasehold,1431.5987,sq.ft,877.688406,210000
493,1 - 1 1/2 Storey Terraced,Jasin,Chin Chin,TAMAN LIPAT KAJANG PERDANA,2.273773646,102.444579,2022-04-01,Leasehold,1463.8904,sq.ft,877.688406,198000
494,1 - 1 1/2 Storey Terraced,Jasin,Chin Chin,TAMAN LIPAT KAJANG PERDANA,2.273773646,102.444579,2022-05-01,Leasehold,1431.5987,sq.ft,877.688406,225000
495,1 - 1 1/2 Storey Terraced,Jasin,Chin Chin,TAMAN LIPAT KAJANG PERDANA,2.273773646,102.444579,2022-06-01,Leasehold,1862.1546999999998,sq.ft,877.688406,240000
496,1 - 1 1/2 Storey Terraced,Jasin,Chin Chin,TAMAN LIPAT KAJANG PERDANA,2.273773646,102.444579,2022-06-01,Leasehold,2271.1829,sq.ft,877.688406,250000
497,1 - 1 1/2 Storey Terraced,Jasin,Chin Chin,TAMAN LIPAT KAJANG PERDANA,2.273773646,102.444579,2022-08-01,Leasehold,1431.5987,sq.ft,877.688406,220000
498,1 - 1 1/2 Storey Terraced,Jasin,Chin Chin,TAMAN LIPAT KAJANG PERDANA,2.273773646,102.444579,2022-08-01,Leasehold,1431.5987,sq.ft,877.688406,200000
499,1 - 1 1/2 Storey Terraced,Jasin,Chin Chin,TAMAN LIPAT KAJANG PERDANA,2.273773646,102.444579,2022-08-01,Leasehold,1528.4738,sq.ft,877.688406,210000
500,1 - 1 1/2 Storey Terraced,Jasin,Chin Chin,TAMAN LIPAT KAJANG PERDANA,2.273773646,102.444579,2022-11-01,Leasehold,2841.6695999999997,sq.ft,877.688406,300000
501,1 - 1 1/2 Storey Terraced,Jasin,Chin Chin,TAMAN LIPAT KAJANG PERDANA,2.273773646,102.444579,2022-12-01,Leasehold,1431.5987,sq.ft,877.688406,230000
502,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-01-01,Freehold,1302.4319,sq.ft,799.973048,104000
503,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-01-01,Freehold,1302.4319,sq.ft,828.066827,180000
504,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-01-01,Freehold,1302.4319,sq.ft,828.066827,104000
505,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-01-01,Freehold,1302.4319,sq.ft,1302.4319,104000
506,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-01-01,Freehold,1313.1958,sq.ft,799.973048,104600
507,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-01-01,Freehold,1313.1958,sq.ft,828.066827,180600
508,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-01-01,Freehold,1399.307,sq.ft,764.2369,184000
509,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-01-01,Freehold,1399.307,sq.ft,828.066827,184000
510,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-01-01,Freehold,1399.307,sq.ft,863.480058,184000
511,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-01-01,Freehold,1410.0709,sq.ft,863.480058,184600
512,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-01-01,Freehold,1539.2377,sq.ft,1092.858767,300000
513,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-01-01,Freehold,1539.9481174,sq.ft,1092.858767,300000
514,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-01-01,Freehold,1657.6406,sq.ft,799.973048,118200
515,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-01-01,Freehold,1657.6406,sq.ft,1302.4319,118200
516,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-01-01,Freehold,1872.9186,sq.ft,799.973048,127100
517,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-01-01,Freehold,2486.4609,sq.ft,799.973048,151500
518,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-01-01,Freehold,2497.2248,sq.ft,799.973048,152100
519,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-01-01,Freehold,2497.2248,sq.ft,1302.4319,152100
520,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-01-01,Freehold,2690.975,sq.ft,828.066827,235600
521,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-01-01,Freehold,3605.9065,sq.ft,799.973048,193000
522,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-02-01,Freehold,1302.4319,sq.ft,799.973048,180000
523,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-02-01,Freehold,1302.4319,sq.ft,799.973048,104000
524,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-02-01,Freehold,1302.4319,sq.ft,828.066827,180000
525,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-02-01,Freehold,1313.1958,sq.ft,799.973048,104600
526,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-02-01,Freehold,1399.307,sq.ft,828.066827,184000
527,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-02-01,Freehold,1399.307,sq.ft,863.480058,184000
528,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-02-01,Freehold,1539.2377,sq.ft,1092.858767,300000
529,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-02-01,Freehold,2486.4609,sq.ft,799.973048,151500
530,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-02-01,Freehold,2486.4609,sq.ft,828.066827,227500
531,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-02-01,Freehold,2497.2248,sq.ft,799.973048,152100
532,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-02-01,Freehold,2497.2248,sq.ft,828.066827,228100
533,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-03-01,Freehold,1302.4319,sq.ft,799.973048,180000
534,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-03-01,Freehold,1302.4319,sq.ft,799.973048,104000
535,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-03-01,Freehold,1302.4319,sq.ft,828.066827,180000
536,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-03-01,Freehold,1302.4319,sq.ft,1302.4319,104000
537,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-03-01,Freehold,1313.1958,sq.ft,799.973048,104600
538,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-03-01,Freehold,1313.1958,sq.ft,828.066827,180600
539,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-03-01,Freehold,1399.307,sq.ft,863.480058,184000
540,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-03-01,Freehold,1539.2377,sq.ft,1092.858767,300000
541,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-03-01,Freehold,1646.8767,sq.ft,1092.858767,305700
542,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-03-01,Freehold,1657.6406,sq.ft,799.973048,118200
543,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-03-01,Freehold,1657.6406,sq.ft,1302.4319,118200
544,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-03-01,Freehold,2378.8219,sq.ft,1092.858767,370000
545,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-03-01,Freehold,2497.2248,sq.ft,799.973048,152100
546,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-03-01,Freehold,2561.8082,sq.ft,799.973048,154400
547,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-03-01,Freehold,2690.975,sq.ft,863.480058,235600
548,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-03-01,Freehold,2895.4891,sq.ft,799.973048,167700
549,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-04-01,Freehold,1302.4319,sq.ft,799.973048,104000
550,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-04-01,Freehold,1302.4319,sq.ft,828.066827,180000
551,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-04-01,Freehold,1302.4319,sq.ft,828.066827,104000
552,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-04-01,Freehold,1302.4319,sq.ft,1302.4319,104000
553,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-04-01,Freehold,1313.1958,sq.ft,799.973048,104600
554,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-04-01,Freehold,1313.1958,sq.ft,828.066827,180600
555,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-04-01,Freehold,1399.307,sq.ft,863.480058,184000
556,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-04-01,Freehold,1399.307,sq.ft,1092.858767,184000
557,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-04-01,Freehold,1410.0709,sq.ft,828.066827,184600
558,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-04-01,Freehold,1539.2377,sq.ft,1092.858767,300000
559,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-04-01,Freehold,1646.8767,sq.ft,1092.858767,305700
560,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-04-01,Freehold,1657.6406,sq.ft,799.973048,118200
561,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-04-01,Freehold,2486.4609,sq.ft,799.973048,151500
562,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-04-01,Freehold,2497.2248,sq.ft,828.066827,228100
563,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-04-01,Freehold,3035.4197999999997,sq.ft,799.973048,173600
564,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-05-01,Freehold,1302.4319,sq.ft,799.973048,104000
565,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-05-01,Freehold,1302.4319,sq.ft,828.066827,180000
566,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-05-01,Freehold,1302.4319,sq.ft,1302.4319,104000
567,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-05-01,Freehold,1399.307,sq.ft,764.2369,184000
568,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-05-01,Freehold,1399.307,sq.ft,828.066827,184000
569,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-05-01,Freehold,1399.307,sq.ft,863.480058,184000
570,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-05-01,Freehold,1539.2377,sq.ft,1092.858767,300000
571,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-05-01,Freehold,1646.8767,sq.ft,1092.858767,305700
572,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-05-01,Freehold,1872.9186,sq.ft,799.973048,127100
573,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-05-01,Freehold,2486.4609,sq.ft,799.973048,151500
574,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-05-01,Freehold,2497.2248,sq.ft,1302.4319,152100
575,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-05-01,Freehold,2970.8363999999997,sq.ft,1092.858767,423000
576,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-05-01,Freehold,3498.2675,sq.ft,828.066827,190000
577,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-06-01,Freehold,1302.4319,sq.ft,799.973048,104000
578,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-06-01,Freehold,1302.4319,sq.ft,828.066827,180000
579,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-06-01,Freehold,1313.1958,sq.ft,828.066827,180600
580,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-06-01,Freehold,1539.2377,sq.ft,1092.858767,300000
581,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-06-01,Freehold,1593.0572,sq.ft,1092.858767,302500
582,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-06-01,Freehold,1646.8767,sq.ft,1092.858767,305700
583,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-06-01,Freehold,1657.6406,sq.ft,799.973048,118200
584,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-06-01,Freehold,1668.4044999999999,sq.ft,799.973048,118900
585,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-06-01,Freehold,2497.2248,sq.ft,828.066827,228100
586,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-06-01,Freehold,2873.9613,sq.ft,1092.858767,400000
587,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-07-01,Freehold,1302.4319,sq.ft,799.973048,104000
588,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-07-01,Freehold,1302.4319,sq.ft,828.066827,180000
589,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-07-01,Freehold,1302.4319,sq.ft,1302.4319,104000
590,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-07-01,Freehold,1313.1958,sq.ft,828.066827,180600
591,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-07-01,Freehold,1399.307,sq.ft,863.480058,184000
592,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-07-01,Freehold,1539.2377,sq.ft,1092.858767,300000
593,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-07-01,Freehold,1657.6406,sq.ft,799.973048,118200
594,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-07-01,Freehold,1657.6406,sq.ft,1302.4319,118200
595,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-07-01,Freehold,2378.8219,sq.ft,1092.858767,370000
596,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-07-01,Leasehold,1539.2377,sq.ft,1092.858767,243000
597,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-08-01,Freehold,1302.4319,sq.ft,799.973048,180000
598,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-08-01,Freehold,1302.4319,sq.ft,799.973048,104000
599,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-08-01,Freehold,1302.4319,sq.ft,828.066827,180000
600,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-08-01,Freehold,1302.4319,sq.ft,1302.4319,104000
601,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-08-01,Freehold,1313.1958,sq.ft,828.066827,180600
602,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-08-01,Freehold,1539.2377,sq.ft,1092.858767,300000
603,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-08-01,Freehold,1646.8767,sq.ft,1092.858767,305700
604,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-08-01,Freehold,1657.6406,sq.ft,799.973048,118200
605,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-08-01,Freehold,2378.8219,sq.ft,1092.858767,370000
606,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-09-01,Freehold,1302.4319,sq.ft,799.973048,104000
607,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-09-01,Freehold,1302.4319,sq.ft,828.066827,180000
608,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-09-01,Freehold,1302.4319,sq.ft,863.480058,180000
609,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-09-01,Freehold,1313.1958,sq.ft,828.066827,180600
610,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-09-01,Freehold,1539.2377,sq.ft,1092.858767,300000
611,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-09-01,Freehold,2970.8363999999997,sq.ft,1092.858767,423000
612,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-10-01,Freehold,1302.4319,sq.ft,799.973048,180000
613,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-10-01,Freehold,1302.4319,sq.ft,799.973048,104000
614,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-10-01,Freehold,1302.4319,sq.ft,828.066827,180000
615,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-10-01,Freehold,1302.4319,sq.ft,1302.4319,104000
616,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-10-01,Freehold,2378.8219,sq.ft,1092.858767,370000
617,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-10-01,Freehold,3078.4754,sq.ft,1092.858767,412000
618,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-10-01,Freehold,3562.8509,sq.ft,799.973048,192000
619,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-11-01,Freehold,1302.4319,sq.ft,799.973048,104000
620,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-11-01,Freehold,1302.4319,sq.ft,828.066827,180000
621,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-11-01,Freehold,1539.2377,sq.ft,1092.858767,300000
622,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-11-01,Freehold,2970.8363999999997,sq.ft,1092.858767,423000
623,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-11-01,Freehold,4327.0878,sq.ft,1092.858767,489872
624,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-12-01,Freehold,2378.8219,sq.ft,1092.858767,370000
625,1 - 1 1/2 Storey Terraced,Jasin,Jasin,BANDAR BOTANI PARKLAND,2.253867011,102.3978858,2022-12-01,Freehold,2970.8363999999997,sq.ft,1092.858767,423000
626,1 - 1 1/2 Storey Terraced,Jasin,Jasin,TAMAN ASIA SELATAN,2.282116294,102.4018024,2022-03-01,Freehold,1539.2377,sq.ft,944.4245859999999,200000
627,1 - 1 1/2 Storey Terraced,Jasin,Jasin,TAMAN ASIA SELATAN,2.282116294,102.4018024,2022-09-01,Freehold,2109.7244,sq.ft,910.410662,305000
628,1 - 1 1/2 Storey Terraced,Jasin,Jasin,TAMAN MAJU FASA 1 & 2,2.295615797,102.4190518,2022-06-01,Leasehold,1540.3140899999999,sq.ft,1027.95245,210000
629,1 - 1 1/2 Storey Terraced,Jasin,Jasin,TAMAN MAJU FASA 1 & 2,2.295615797,102.4190518,2022-06-01,Leasehold,1557.53633,sq.ft,750.028552,230000
630,1 - 1 1/2 Storey Terraced,Jasin,Jasin,TAMAN MAJU FASA 1 & 2,2.295615797,102.4190518,2022-09-01,Leasehold,1399.307,sq.ft,912.9939979999999,200000
631,1 - 1 1/2 Storey Terraced,Jasin,Jasin,TAMAN MAJU FASA 1 & 2,2.295615797,102.4190518,2022-11-01,Leasehold,1539.9481174,sq.ft,912.9939979999999,220000
632,1 - 1 1/2 Storey Terraced,Jasin,Jasin,TAMAN MAJU FASA 3 & 4,2.295615797,102.4190518,2022-01-01,Leasehold,2701.7389,sq.ft,899.9696789999999,258000
633,1 - 1 1/2 Storey Terraced,Jasin,Jasin,TAMAN MAJU FASA 3 & 4,2.295615797,102.4190518,2022-08-01,Leasehold,1399.307,sq.ft,899.9696789999999,180000
